drug,bct_id,concentration.um.,frequency[Hz],duration,force_peak_amplitude,force_width_0.5 s,force_width_0.2 s,force_width_0.8 s,force_rise_time_0.2_0.8 s,force_rise_time_0.8_max s,force_decay_time_max_0.8 s,force_decay_time_0.2_0.8 s,calc_peak_amplitude,calc_width_0.5 s,calc_width_0.2 s,calc_width_0.8 s,calc_rise_time_0.2_0.8 s,calc_rise_time_0.8_max s,calc_decay_time_max_0.8 s,calc_decay_time_0.2_0.8 s,local_frequency[Hz]
ca_titration,1.20b_B01,0.6,0.68,0.485,1.391,0.25,0.35,0.15,0.1,0.08,0.07,0.1,0.788,0.43,0.69,0.23,0.11,0.11,0.12,0.35,0.7340190221042907
ca_titration,1.20b_B01,0.6,0.68,0.481,1.516,0.24,0.35,0.15,0.1,0.08,0.07,0.1,0.816,0.42,0.75,0.24,0.11,0.11,0.13,0.39,0.7327161898120297
ca_titration,1.20b_B01,0.6,0.68,0.48,1.406,0.25,0.35,0.15,0.1,0.07,0.07,0.1,0.801,0.43,0.67,0.24,0.12,0.1,0.14,0.32,0.7277871761805204
ca_titration,1.20b_B01,0.6,0.68,0.465,1.53,0.24,0.35,0.14,0.1,0.08,0.07,0.1,0.808,0.42,0.71,0.24,0.11,0.11,0.13,0.36,0.64194399430079
ca_titration,1.20b_B01,1.0,0.65,0.39,2.369,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.342,0.42,0.72,0.22,0.12,0.09,0.14,0.38,0.7276913561570061
ca_titration,1.20b_B01,1.0,0.65,0.401,2.358,0.23,0.33,0.13,0.1,0.07,0.07,0.1,1.326,0.41,0.68,0.22,0.11,0.08,0.14,0.35,0.7499472155240057
ca_titration,1.20b_B01,1.0,0.65,0.403,2.348,0.23,0.33,0.13,0.1,0.06,0.07,0.1,1.296,0.42,0.69,0.23,0.1,0.08,0.15,0.35,0.7441794045236366
ca_titration,1.20b_B01,1.0,0.65,0.378,2.379,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.278,0.4,0.65,0.22,0.1,0.09,0.13,0.33,0.6847088539487057
ca_titration,1.20b_B01,1.0,0.65,0.407,2.427,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.278,0.39,0.66,0.22,0.1,0.08,0.14,0.34,0.6447520261259673
ca_titration,1.20b_B01,1.0,0.65,0.4,2.396,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.254,0.42,0.68,0.22,0.1,0.1,0.12,0.35,0.652038334539985
ca_titration,1.20b_B01,1.0,0.65,0.412,2.376,0.23,0.33,0.13,0.1,0.06,0.07,0.1,1.204,0.41,0.68,0.22,0.1,0.11,0.12,0.35,0.654037973342071
ca_titration,1.20b_B01,1.0,0.65,0.406,2.38,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.142,0.44,0.71,0.24,0.1,0.13,0.11,0.37,0.5122609428665793
ca_titration,1.20b_B01,1.0,0.65,0.413,2.294,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.152,0.42,0.68,0.23,0.11,0.09,0.14,0.35,0.504104922112707
ca_titration,1.20b_B01,1.0,0.65,0.392,2.425,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.147,0.42,0.73,0.23,0.11,0.1,0.13,0.39,0.671868812326745
ca_titration,1.20b_B01,1.0,0.65,0.398,2.363,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.103,0.42,0.71,0.22,0.11,0.1,0.12,0.38,0.6698684410578378
ca_titration,1.20b_B01,1.0,0.65,0.396,2.406,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.076,0.43,0.74,0.25,0.1,0.1,0.15,0.39,0.6586651053864173
ca_titration,1.20b_B01,1.0,0.65,0.409,2.362,0.23,0.33,0.13,0.1,0.06,0.07,0.1,1.07,0.42,0.67,0.22,0.1,0.1,0.12,0.35,0.6897869190040995
ca_titration,1.20b_B01,1.0,0.65,0.39,2.355,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.045,0.42,0.69,0.23,0.11,0.09,0.14,0.35,0.6729642576680477
ca_titration,1.20b_B01,1.0,0.65,0.393,2.386,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.042,0.4,0.71,0.23,0.11,0.1,0.13,0.38,0.6538090629605943
ca_titration,1.20b_B01,1.0,0.65,0.401,2.379,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.014,0.41,0.69,0.22,0.1,0.1,0.12,0.36,0.6736054564875587
ca_titration,1.20b_B01,1.0,0.65,0.41,2.346,0.23,0.33,0.13,0.1,0.06,0.07,0.1,1.044,0.39,0.66,0.21,0.11,0.09,0.12,0.34,0.8356171162041603
ca_titration,1.20b_B01,1.0,0.65,0.409,2.21,0.23,0.33,0.13,0.1,0.07,0.06,0.1,1.034,0.4,0.63,0.21,0.11,0.09,0.12,0.3,0.8835585571681683
ca_titration,1.20b_B01,1.0,0.65,0.386,2.361,0.23,0.33,0.13,0.1,0.06,0.07,0.1,1.004,0.4,0.67,0.22,0.1,0.1,0.13,0.35,0.7616986952903896
ca_titration,1.20b_B01,1.0,0.65,0.389,2.405,0.22,0.33,0.13,0.1,0.06,0.07,0.1,0.987,0.4,0.66,0.22,0.11,0.09,0.13,0.33,0.7101948923901713
ca_titration,1.20b_B01,1.0,0.65,0.379,2.414,0.22,0.33,0.13,0.1,0.07,0.07,0.1,0.959,0.4,0.67,0.21,0.11,0.09,0.12,0.35,0.7319230220270555
ca_titration,1.20b_B01,1.0,0.65,0.373,2.338,0.23,0.33,0.13,0.1,0.07,0.06,0.1,0.963,0.39,0.66,0.21,0.11,0.09,0.11,0.34,0.6900379503308509
ca_titration,1.20b_B01,1.0,0.65,0.375,2.446,0.22,0.32,0.13,0.1,0.07,0.06,0.1,0.898,0.4,0.71,0.23,0.1,0.1,0.13,0.38,0.6672332582654569
ca_titration,1.20b_B01,1.0,0.65,0.416,2.338,0.23,0.33,0.13,0.1,0.06,0.07,0.1,0.894,0.4,0.71,0.21,0.11,0.09,0.12,0.38,0.698415942520891
ca_titration,1.20b_B01,1.0,0.65,0.383,2.378,0.22,0.33,0.13,0.1,0.07,0.06,0.1,0.85,0.41,0.67,0.24,0.1,0.09,0.15,0.33,0.653555627650933
ca_titration,1.20b_B01,1.0,0.65,0.403,2.383,0.22,0.33,0.13,0.1,0.07,0.06,0.1,0.847,0.39,0.67,0.22,0.11,0.07,0.15,0.34,0.6588219677596927
ca_titration,1.20b_B01,1.0,0.65,0.396,2.358,0.22,0.33,0.13,0.1,0.07,0.06,0.1,0.837,0.41,0.66,0.22,0.11,0.09,0.13,0.33,0.6305510749337996
ca_titration,1.20b_B01,1.0,0.65,0.4,2.416,0.22,0.33,0.13,0.1,0.07,0.07,0.1,0.813,0.4,0.68,0.21,0.11,0.09,0.12,0.36,0.6491677346102109
ca_titration,1.20b_B01,1.0,0.65,0.416,2.319,0.23,0.33,0.13,0.1,0.07,0.06,0.1,0.801,0.4,0.66,0.22,0.11,0.11,0.11,0.33,0.7291329043639062
ca_titration,1.20b_B01,1.0,0.65,0.393,2.31,0.23,0.33,0.13,0.1,0.07,0.06,0.1,0.779,0.41,0.67,0.22,0.1,0.08,0.13,0.35,0.7166588903643932
ca_titration,1.20b_B01,1.0,0.65,0.398,2.366,0.22,0.33,0.13,0.1,0.07,0.06,0.1,0.725,0.41,0.68,0.23,0.1,0.1,0.13,0.34,0.6438248623064838
ca_titration,1.20b_B01,1.0,0.65,0.395,2.417,0.22,0.33,0.13,0.1,0.06,0.07,0.1,0.746,0.41,0.71,0.21,0.11,0.08,0.13,0.39,0.47274382504594603
ca_titration,1.20b_B01,1.0,0.65,0.381,2.356,0.22,0.33,0.13,0.1,0.06,0.07,0.1,0.679,0.41,0.68,0.23,0.11,0.09,0.14,0.35,0.34251155195653005
ca_titration,1.20b_B01,1.0,0.65,0.387,2.383,0.22,0.33,0.13,0.1,0.06,0.07,0.1,0.621,0.39,0.68,0.23,0.11,0.11,0.12,0.35,0.499883330640964
ca_titration,1.20b_B01,1.0,0.65,0.4,2.365,0.22,0.33,0.13,0.1,0.07,0.07,0.1,0.618,0.42,0.68,0.23,0.1,0.1,0.13,0.35,0.6746428896369754
ca_titration,1.20b_B01,1.0,0.65,0.389,2.342,0.23,0.33,0.13,0.1,0.06,0.07,0.1,0.61,0.41,0.68,0.22,0.11,0.11,0.11,0.35,0.7272367640271643
ca_titration,1.20b_B01,1.5,0.6,0.45,2.83,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.687,0.43,0.7,0.23,0.1,0.08,0.15,0.36,0.6087607593313444
ca_titration,1.20b_B01,1.5,0.6,0.442,2.796,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.649,0.43,0.73,0.23,0.1,0.08,0.15,0.4,0.6280077872177156
ca_titration,1.20b_B01,1.5,0.6,0.497,2.814,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.625,0.45,0.73,0.24,0.1,0.09,0.15,0.39,0.6544585710333478
ca_titration,1.20b_B01,1.5,0.6,0.455,2.783,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.619,0.42,0.7,0.23,0.1,0.1,0.13,0.37,0.6225708619048891
ca_titration,1.20b_B01,1.5,0.6,0.429,2.866,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.596,0.43,0.69,0.23,0.1,0.11,0.13,0.36,0.5077285146142267
ca_titration,1.20b_B01,1.5,0.6,0.421,2.88,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.548,0.43,0.7,0.23,0.1,0.09,0.14,0.37,0.5314197590897091
ca_titration,1.20b_B01,1.5,0.6,0.441,2.78,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.483,0.44,0.73,0.24,0.11,0.09,0.15,0.39,0.5714360180618091
ca_titration,1.20b_B01,1.5,0.6,0.433,2.816,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.444,0.43,0.72,0.24,0.1,0.09,0.15,0.38,0.4797191402908711
ca_titration,1.20b_B01,1.5,0.6,0.417,2.877,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.408,0.44,0.74,0.24,0.1,0.09,0.15,0.4,0.49796008180772766
ca_titration,1.20b_B01,1.5,0.6,0.505,2.773,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.38,0.42,0.68,0.23,0.1,0.1,0.13,0.35,0.629488787754065
ca_titration,1.20b_B01,1.5,0.6,0.422,2.74,0.22,0.33,0.13,0.1,0.07,0.07,0.1,1.353,0.42,0.7,0.22,0.1,0.1,0.13,0.38,0.6499650456683196
ca_titration,1.20b_B01,1.5,0.6,0.492,2.795,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.368,0.42,0.69,0.22,0.1,0.1,0.12,0.37,0.621118252042071
ca_titration,1.20b_B01,1.5,0.6,0.448,2.804,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.316,0.42,0.71,0.22,0.1,0.07,0.15,0.39,0.5945378718243025
ca_titration,1.20b_B01,1.5,0.6,0.411,2.827,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.302,0.43,0.7,0.22,0.1,0.09,0.14,0.37,0.592718384502203
ca_titration,1.20b_B01,1.5,0.6,0.447,2.789,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.283,0.41,0.72,0.23,0.11,0.09,0.14,0.38,0.649378374007029
ca_titration,1.20b_B01,1.5,0.6,0.419,2.764,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.259,0.41,0.68,0.22,0.1,0.08,0.14,0.36,0.6299325253879655
ca_titration,1.20b_B01,1.5,0.6,0.466,2.828,0.22,0.32,0.13,0.1,0.07,0.06,0.1,1.222,0.42,0.7,0.23,0.1,0.09,0.14,0.37,0.5729498885488555
ca_titration,1.20b_B01,1.5,0.6,0.421,2.821,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.199,0.43,0.7,0.23,0.1,0.08,0.15,0.37,0.5929680031552417
ca_titration,1.20b_B01,1.5,0.6,0.439,2.785,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.169,0.41,0.71,0.23,0.1,0.08,0.14,0.38,0.6318037478311052
ca_titration,1.20b_B01,1.5,0.6,0.418,2.772,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.131,0.42,0.69,0.23,0.1,0.1,0.13,0.36,0.603425893665506
ca_titration,1.20b_B01,1.5,0.6,0.405,2.823,0.22,0.32,0.13,0.1,0.07,0.06,0.1,1.099,0.42,0.69,0.23,0.1,0.09,0.15,0.36,0.6066863978530428
ca_titration,1.20b_B01,1.5,0.6,0.408,2.769,0.22,0.33,0.13,0.1,0.06,0.07,0.1,1.056,0.42,0.71,0.24,0.1,0.09,0.14,0.37,0.6674752958442862
ca_titration,1.20b_B01,1.5,0.6,0.462,2.762,0.22,0.33,0.13,0.1,0.07,0.06,0.1,1.057,0.4,0.69,0.22,0.1,0.08,0.14,0.37,0.6668390982362211
ca_titration,1.20b_B01,1.5,0.6,0.463,2.793,0.22,0.32,0.13,0.1,0.06,0.07,0.1,1.04,0.41,0.67,0.23,0.1,0.09,0.14,0.35,0.5813909898142033
ca_titration,1.20b_B01,1.5,0.6,0.488,2.864,0.22,0.32,0.13,0.1,0.06,0.07,0.1,1.035,0.4,0.69,0.21,0.1,0.08,0.13,0.38,0.5862239072660402
ca_titration,1.20b_B01,1.5,0.6,0.401,2.76,0.22,0.32,0.13,0.1,0.06,0.07,0.1,0.949,0.42,0.7,0.23,0.1,0.08,0.15,0.37,0.6520994626530371
ca_titration,1.20b_B01,1.5,0.6,0.487,2.771,0.22,0.32,0.13,0.1,0.06,0.07,0.1,0.94,0.41,0.65,0.22,0.1,0.09,0.14,0.33,0.5179206605359097
ca_titration,1.20b_B01,1.5,0.6,0.404,2.906,0.22,0.32,0.13,0.09,0.07,0.06,0.1,0.948,0.41,0.7,0.22,0.1,0.09,0.13,0.37,0.5083655331841666
ca_titration,1.20b_B01,1.5,0.6,0.418,2.742,0.22,0.33,0.13,0.1,0.07,0.06,0.1,0.833,0.43,0.67,0.23,0.1,0.08,0.15,0.34,0.6424353775583749
ca_titration,1.20b_B01,1.5,0.6,0.433,2.738,0.22,0.33,0.13,0.1,0.06,0.07,0.1,0.82,0.42,0.69,0.23,0.1,0.09,0.14,0.36,0.6352833085506354
ca_titration,1.20b_B01,1.5,0.6,0.449,2.78,0.22,0.32,0.13,0.1,0.07,0.06,0.1,0.815,0.42,0.7,0.23,0.1,0.09,0.13,0.37,0.6381397859427151
ca_titration,1.20b_B01,1.5,0.6,0.429,2.754,0.22,0.32,0.13,0.1,0.07,0.06,0.1,0.771,0.41,0.67,0.23,0.1,0.08,0.14,0.34,0.6419129664773289
ca_titration,1.20b_B01,1.5,0.6,0.414,2.788,0.22,0.32,0.13,0.1,0.06,0.07,0.1,0.751,0.42,0.69,0.23,0.1,0.09,0.14,0.36,0.654804951898336
ca_titration,1.20b_B01,2.0,0.57,0.428,3.483,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.057,0.46,0.77,0.24,0.09,0.08,0.16,0.43,0.5227628757624565
ca_titration,1.20b_B01,2.0,0.57,0.448,3.341,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.121,0.45,0.79,0.24,0.1,0.09,0.15,0.45,0.640610008088469
ca_titration,1.20b_B01,2.0,0.57,0.423,3.379,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.105,0.45,0.78,0.25,0.09,0.09,0.16,0.43,0.5113042663001155
ca_titration,1.20b_B01,2.0,0.57,0.391,3.463,0.24,0.35,0.14,0.1,0.06,0.08,0.11,1.186,0.47,0.79,0.25,0.09,0.1,0.16,0.44,0.411625179482429
ca_titration,1.20b_B01,2.0,0.57,0.423,3.426,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.208,0.46,0.79,0.24,0.09,0.09,0.16,0.46,0.4768625053683235
ca_titration,1.20b_B01,2.0,0.57,0.436,3.354,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.185,0.47,0.77,0.26,0.09,0.09,0.17,0.42,0.5926102703005869
ca_titration,1.20b_B01,2.0,0.57,0.434,3.335,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.258,0.46,0.77,0.24,0.09,0.09,0.15,0.43,0.6131164718706438
ca_titration,1.20b_B01,2.0,0.57,0.428,3.372,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.336,0.44,0.78,0.23,0.09,0.09,0.14,0.45,0.6194954727852464
ca_titration,1.20b_B01,2.0,0.57,0.447,3.36,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.344,0.45,0.75,0.24,0.09,0.08,0.16,0.41,0.6586995082910668
ca_titration,1.20b_B01,2.0,0.57,0.426,3.364,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.38,0.47,0.78,0.25,0.09,0.09,0.16,0.43,0.6538658979708465
ca_titration,1.20b_B01,2.0,0.57,0.411,3.376,0.24,0.35,0.14,0.1,0.06,0.07,0.11,1.407,0.47,0.8,0.24,0.1,0.09,0.14,0.47,0.603123422481892
ca_titration,1.20b_B01,2.0,0.57,0.409,3.397,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.441,0.47,0.79,0.24,0.09,0.08,0.15,0.46,0.5972290704093971
ca_titration,1.20b_B01,2.0,0.57,0.425,3.356,0.24,0.35,0.14,0.1,0.06,0.08,0.11,1.468,0.46,0.81,0.24,0.1,0.09,0.15,0.47,0.6180620742411389
ca_titration,1.20b_B01,2.0,0.57,0.43,3.366,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.485,0.45,0.78,0.24,0.1,0.09,0.15,0.44,0.6411891554107698
ca_titration,1.20b_B01,2.0,0.57,0.424,3.335,0.24,0.35,0.14,0.1,0.06,0.07,0.11,1.524,0.45,0.76,0.23,0.1,0.08,0.15,0.44,0.6856035014540433
ca_titration,1.20b_B01,2.0,0.57,0.412,3.359,0.23,0.35,0.14,0.1,0.06,0.07,0.11,1.528,0.46,0.81,0.25,0.09,0.09,0.16,0.46,0.6124365058963246
ca_titration,1.20b_B01,2.0,0.57,0.438,3.4,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.544,0.46,0.8,0.24,0.09,0.08,0.16,0.46,0.5391147707857767
ca_titration,1.20b_B01,2.0,0.57,0.415,3.365,0.24,0.34,0.14,0.1,0.06,0.07,0.11,1.554,0.46,0.79,0.23,0.09,0.07,0.16,0.47,0.5565848344762071
ca_titration,1.20b_B01,2.0,0.57,0.429,3.342,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.562,0.47,0.79,0.24,0.1,0.09,0.15,0.46,0.54554680610317
ca_titration,1.20b_B01,2.0,0.57,0.463,3.352,0.24,0.34,0.14,0.1,0.06,0.08,0.11,1.582,0.45,0.78,0.23,0.09,0.08,0.15,0.46,0.6049611669036727
ca_titration,1.20b_B01,2.0,0.57,0.438,3.288,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.642,0.45,0.76,0.24,0.09,0.07,0.16,0.43,0.6859891855822522
ca_titration,1.20b_B01,2.0,0.57,0.452,3.303,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.682,0.46,0.78,0.23,0.1,0.1,0.13,0.45,0.5402166301812564
ca_titration,1.20b_B01,2.0,0.57,0.427,3.425,0.24,0.34,0.14,0.09,0.06,0.07,0.11,1.702,0.47,0.79,0.25,0.09,0.08,0.17,0.45,0.48478054383851366
ca_titration,1.20b_B01,2.0,0.57,0.432,3.311,0.24,0.35,0.14,0.1,0.07,0.07,0.11,1.706,0.44,0.76,0.24,0.1,0.09,0.15,0.43,0.5642484182426956
ca_titration,1.20b_B01,2.0,0.57,0.416,3.313,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.74,0.45,0.78,0.23,0.09,0.1,0.14,0.45,0.5749923947826642
ca_titration,1.20b_B01,2.0,0.57,0.407,3.304,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.766,0.45,0.76,0.23,0.09,0.08,0.15,0.44,0.6039401074491865
ca_titration,1.20b_B01,2.0,0.57,0.439,3.299,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.766,0.45,0.76,0.24,0.09,0.08,0.17,0.42,0.6088336480209438
ca_titration,1.20b_B01,2.0,0.57,0.423,3.306,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.828,0.45,0.77,0.24,0.09,0.08,0.16,0.44,0.6358264609308151
ca_titration,1.20b_B01,2.0,0.57,0.474,3.291,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.882,0.45,0.77,0.23,0.1,0.07,0.16,0.45,0.6622604418132376
ca_titration,1.20b_B01,2.0,0.57,0.412,3.295,0.24,0.34,0.14,0.1,0.07,0.07,0.11,1.9,0.45,0.76,0.23,0.1,0.08,0.15,0.43,0.6214693069573577
ca_titration,1.20b_B01,2.0,0.57,0.423,3.322,0.24,0.34,0.14,0.1,0.06,0.07,0.11,1.9,0.44,0.76,0.24,0.09,0.09,0.15,0.42,0.6347160886121298
ca_titration,1.20b_B01,2.0,0.57,0.401,3.27,0.24,0.34,0.14,0.1,0.06,0.07,0.11,1.959,0.44,0.76,0.24,0.1,0.09,0.15,0.43,0.5206017010949818
ca_titration,1.20b_B01,4.0,0.42,0.498,3.871,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.362,0.51,0.87,0.27,0.09,0.09,0.18,0.51,0.34078006246716297
ca_titration,1.20b_B01,4.0,0.42,0.539,3.849,0.25,0.36,0.15,0.09,0.07,0.07,0.12,1.347,0.51,0.88,0.27,0.09,0.1,0.17,0.51,0.4465042394490368
ca_titration,1.20b_B01,4.0,0.42,0.44,3.78,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.378,0.51,0.87,0.26,0.09,0.1,0.17,0.51,0.520115380081011
ca_titration,1.20b_B01,4.0,0.42,0.495,3.819,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.399,0.49,0.85,0.28,0.09,0.09,0.19,0.48,0.41666361870375207
ca_titration,1.20b_B01,4.0,0.42,0.514,3.851,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.494,0.49,0.83,0.26,0.09,0.09,0.17,0.49,0.41469961672762945
ca_titration,1.20b_B01,4.0,0.42,0.412,3.8,0.25,0.36,0.15,0.09,0.07,0.07,0.12,1.482,0.51,0.85,0.26,0.09,0.1,0.16,0.5,0.5125298673941535
ca_titration,1.20b_B01,4.0,0.42,0.491,3.783,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.525,0.49,0.8,0.26,0.09,0.1,0.17,0.45,0.5327071191135245
ca_titration,1.20b_B01,4.0,0.42,0.42,3.802,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.57,0.52,0.83,0.28,0.09,0.09,0.18,0.47,0.407505325992628
ca_titration,1.20b_B01,4.0,0.42,0.486,3.862,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.586,0.51,0.84,0.27,0.09,0.08,0.2,0.48,0.3071866196452258
ca_titration,1.20b_B01,4.0,0.42,0.363,3.824,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.576,0.5,0.84,0.27,0.09,0.08,0.19,0.48,0.417337919446407
ca_titration,1.20b_B01,4.0,0.42,0.39,3.755,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.585,0.51,0.83,0.28,0.09,0.11,0.16,0.46,0.47858856845990616
ca_titration,1.20b_B01,4.0,0.42,0.39,3.788,0.25,0.36,0.15,0.09,0.07,0.07,0.12,1.651,0.5,0.85,0.28,0.09,0.1,0.18,0.48,0.3667593216531893
ca_titration,1.20b_B01,4.0,0.42,0.423,3.832,0.25,0.36,0.15,0.09,0.07,0.07,0.12,1.67,0.52,0.86,0.28,0.09,0.1,0.18,0.49,0.3823035722991845
ca_titration,1.20b_B01,4.0,0.42,0.439,3.764,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.664,0.5,0.83,0.27,0.09,0.1,0.16,0.48,0.46896475892022726
ca_titration,1.20b_B01,4.0,0.42,0.495,3.764,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.717,0.51,0.84,0.27,0.09,0.07,0.2,0.48,0.3846645882511698
ca_titration,1.20b_B01,4.0,0.42,0.459,3.818,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.764,0.51,0.87,0.27,0.09,0.1,0.18,0.5,0.29888306300651035
ca_titration,1.20b_B01,4.0,0.42,0.409,3.794,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.765,0.5,0.84,0.27,0.09,0.1,0.17,0.48,0.4073645036400414
ca_titration,1.20b_B01,4.0,0.42,0.395,3.73,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.79,0.5,0.84,0.27,0.09,0.11,0.16,0.47,0.5162100893125386
ca_titration,1.20b_B01,4.0,0.42,0.398,3.737,0.25,0.36,0.15,0.09,0.07,0.07,0.12,1.813,0.51,0.86,0.27,0.09,0.1,0.17,0.49,0.4044402362063387
ca_titration,1.20b_B01,4.0,0.42,0.495,3.821,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.916,0.5,0.84,0.26,0.09,0.1,0.17,0.49,0.30041802522573935
ca_titration,1.20b_B01,4.0,0.42,0.434,3.787,0.25,0.36,0.15,0.09,0.07,0.08,0.12,1.907,0.49,0.86,0.27,0.1,0.11,0.15,0.49,0.4211232828602123
ca_titration,1.20b_B01,4.0,0.42,0.404,3.717,0.25,0.36,0.15,0.09,0.07,0.07,0.12,1.906,0.5,0.84,0.27,0.09,0.09,0.18,0.48,0.5249436758373272
